Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Trend
GMRINFRA,EQ,2018-09-10,19.35,19.25,19.45,18.55,18.6,18.65,18.95,17712387,335652900.45,8695,2520010,14.23,-3.6175710594315347,Among top losers
GMRINFRA,EQ,2018-09-11,18.65,18.65,18.95,18.0,18.1,18.05,18.45,14728984,271806994.65,11055,2771616,18.82,-3.2171581769436908,Among top losers
GMRINFRA,EQ,2018-09-12,18.05,18.1,18.2,17.4,17.95,18.0,17.81,19264039,343119726.1,10611,2388339,12.4,-0.27700831024931594,Slight or No change
GMRINFRA,EQ,2018-09-14,18.0,18.0,18.55,18.0,18.5,18.5,18.37,10736829,197287820.25,6453,1572685,14.65,2.777777777777768,Positive
GMRINFRA,EQ,2018-09-17,18.5,18.5,19.05,18.15,18.4,18.45,18.57,14288025,265292777.95,8655,2317551,16.22,-0.2702702702702786,Slight or No change
GMRINFRA,EQ,2018-09-18,18.45,18.5,18.7,17.6,17.9,17.7,18.08,16301502,294722309.05,9100,2420945,14.85,-4.0650406504065035,Among top losers
GMRINFRA,EQ,2018-09-19,17.7,17.9,18.15,17.6,17.7,17.75,17.83,15544954,277165231.1,7242,3133047,20.15,0.28248587570622874,Slight or No change
GMRINFRA,EQ,2018-09-21,17.75,17.8,17.95,15.1,16.35,16.2,16.44,50693970,833177722.25,19974,15243405,30.07,-8.732394366197182,Bull run
GMRINFRA,EQ,2018-09-24,16.2,16.75,17.6,16.05,16.7,16.7,16.86,52152659,879331772.1,28014,16443833,31.53,3.0864197530864113,Among top gainers
GMRINFRA,EQ,2018-09-25,16.7,16.8,17.35,16.35,16.8,16.85,16.84,50141249,844453587.7,21209,13175954,26.28,0.8982035928143839,Slight positive
GMRINFRA,EQ,2018-09-26,16.85,17.0,17.65,16.75,17.5,17.55,17.1,57740082,987516270.95,16502,33041700,57.22,4.154302670623133,Among top gainers
GMRINFRA,EQ,2018-09-27,17.55,17.4,17.5,16.65,16.85,16.8,17.0,31565495,536529650.9,13101,5905266,18.71,-4.273504273504269,Among top losers
GMRINFRA,EQ,2018-09-28,16.8,17.0,17.05,15.8,16.0,16.2,16.42,48901093,802919800.6,26892,17684530,36.16,-3.571428571428581,Among top losers
GMRINFRA,EQ,2018-10-01,16.2,16.15,17.2,15.25,17.0,17.05,16.39,45594193,747231035.6,24100,15512556,34.02,5.246913580246915,Among top gainers
GMRINFRA,EQ,2018-10-03,17.05,17.0,17.55,16.3,16.55,16.7,16.97,35690004,605718853.95,15095,4149677,11.63,-2.052785923753675,Negative
GMRINFRA,EQ,2018-10-04,16.7,16.35,16.85,15.95,16.15,16.25,16.44,50528710,830498540.1,17375,15846273,31.36,-2.6946107784431073,Negative
GMRINFRA,EQ,2018-10-05,16.25,16.25,16.65,15.75,15.75,15.95,16.14,27086960,437170444.05,11915,7571513,27.95,-1.846153846153853,Negative
GMRINFRA,EQ,2018-10-08,15.95,16.1,16.35,15.25,16.0,15.75,15.79,43062873,680154009.95,22013,10467344,24.31,-1.253918495297801,Negative
GMRINFRA,EQ,2018-10-09,15.75,15.95,16.2,15.5,15.65,15.7,15.82,22345808,353465950.85,10459,2441993,10.93,-0.31746031746032743,Slight or No change
GMRINFRA,EQ,2018-10-10,15.7,15.8,16.55,15.75,16.45,16.4,16.17,25369650,410168770.05,9757,3788261,14.93,4.458598726114649,Among top gainers
GMRINFRA,EQ,2018-10-11,16.4,15.95,16.5,15.75,15.9,15.85,16.04,25160028,403474060.45,11678,4497151,17.87,-3.3536585365853577,Among top losers
GMRINFRA,EQ,2018-10-12,15.85,15.95,16.85,15.95,16.5,16.6,16.56,26687874,441891494.5,12130,6223491,23.32,4.731861198738185,Among top gainers
GMRINFRA,EQ,2018-10-15,16.6,16.55,16.7,16.25,16.65,16.6,16.55,12084768,199993136.85,5006,900814,7.45,0.0,Slight or No change
GMRINFRA,EQ,2018-10-16,16.6,16.55,16.8,16.4,16.45,16.5,16.61,16365479,271841815.65,4959,7920949,48.4,-0.6024096385542244,Slight negative
GMRINFRA,EQ,2018-10-17,16.5,16.6,16.9,15.55,15.75,15.7,16.11,25969831,418329949.5,9989,5127258,19.74,-4.8484848484848575,Among top losers
GMRINFRA,EQ,2018-10-19,15.7,15.85,16.0,15.3,15.75,15.7,15.71,26992033,424177043.85,20143,5082831,18.83,0.0,Slight or No change
GMRINFRA,EQ,2018-10-22,15.7,15.95,16.1,15.6,15.85,15.85,15.88,30931918,491258790.6,19220,7261843,23.48,0.9554140127388644,Slight positive
GMRINFRA,EQ,2018-10-23,15.85,15.75,16.15,15.4,16.0,16.0,15.79,37753106,596071791.5,21338,10379729,27.49,0.9463722397476282,Slight positive
GMRINFRA,EQ,2018-10-24,16.0,16.15,16.2,15.8,16.0,15.95,15.98,14442353,230718361.0,5289,1351089,9.36,-0.31250000000000444,Slight or No change
GMRINFRA,EQ,2018-10-25,15.95,15.85,16.3,15.5,15.6,15.65,15.8,33158326,523877353.25,12715,8565619,25.83,-1.8808777429467072,Negative
GMRINFRA,EQ,2018-10-26,15.65,15.65,15.8,15.15,15.55,15.5,15.5,29213279,452750352.25,13860,4625268,15.83,-0.9584664536741228,Slight negative
GMRINFRA,EQ,2018-10-29,15.5,15.7,16.25,15.4,16.1,16.15,15.91,17866535,284284029.0,7926,3451868,19.32,4.193548387096757,Among top gainers
GMRINFRA,EQ,2018-10-30,16.15,16.2,16.65,16.05,16.45,16.45,16.41,20157795,330874615.45,7685,3534003,17.53,1.8575851393188847,Positive
GMRINFRA,EQ,2018-10-31,16.45,16.6,17.0,16.25,16.8,16.85,16.63,24681892,410573094.75,8792,3881346,15.73,2.4316109422492627,Positive
GMRINFRA,EQ,2018-11-01,16.85,16.85,17.2,16.7,17.1,17.05,17.04,19094399,325360564.15,8750,2515501,13.17,1.1869436201780381,Positive
GMRINFRA,EQ,2018-11-02,17.05,17.2,17.75,16.8,17.0,16.95,17.27,37025749,639589764.85,11228,14921279,40.3,-0.5865102639296293,Slight negative
GMRINFRA,EQ,2018-11-05,16.95,16.95,17.25,16.55,16.9,16.95,16.78,26701453,448166126.25,8443,11590921,43.41,0.0,Slight or No change
GMRINFRA,EQ,2018-11-06,16.95,17.05,17.1,16.3,16.45,16.4,16.58,24594507,407723791.65,6683,14050749,57.13,-3.2448377581120957,Among top losers
GMRINFRA,EQ,2018-11-07,16.4,16.6,16.65,16.5,16.65,16.6,16.61,922428,15323020.45,1992,527965,57.24,1.2195121951219745,Positive
GMRINFRA,EQ,2018-11-09,16.6,16.7,17.0,16.4,16.8,16.8,16.71,12749107,213007761.9,6028,2823267,22.14,1.2048192771084265,Positive
GMRINFRA,EQ,2018-11-12,16.8,16.9,16.95,16.1,16.15,16.15,16.42,25828956,424125053.85,8331,13910233,53.86,-3.8690476190476275,Among top losers
GMRINFRA,EQ,2018-11-13,16.15,16.05,16.3,15.65,16.1,15.95,15.85,27891792,442213752.1,8124,15486595,55.52,-1.238390092879249,Negative
GMRINFRA,EQ,2018-11-14,15.95,16.1,16.45,15.9,16.15,16.2,16.17,16300772,263649471.7,6960,4591906,28.17,1.5673981191222541,Positive
GMRINFRA,EQ,2018-11-15,16.2,16.2,16.3,15.75,16.15,16.15,16.01,12238245,195907053.8,6206,3272812,26.74,-0.30864197530864335,Slight or No change
GMRINFRA,EQ,2018-11-16,16.15,16.2,16.4,16.0,16.1,16.05,16.18,11952964,193341634.15,5958,3703947,30.99,-0.6191950464396134,Slight negative
GMRINFRA,EQ,2018-11-19,16.05,16.05,16.6,16.0,16.5,16.45,16.31,11356757,185255398.05,5385,5011213,44.13,2.492211838006231,Positive
GMRINFRA,EQ,2018-11-20,16.45,16.7,17.1,16.15,16.25,16.25,16.62,24709162,410719880.7,12544,8764282,35.47,-1.2158054711246202,Negative
GMRINFRA,EQ,2018-11-21,16.25,16.25,17.15,16.2,16.45,16.45,16.63,27752767,461558089.1,12945,10564748,38.07,1.2307692307692353,Positive
GMRINFRA,EQ,2018-11-22,16.45,16.65,16.75,16.05,16.05,16.1,16.29,21083695,343428957.3,11939,9628079,45.67,-2.127659574468077,Negative
GMRINFRA,EQ,2018-11-26,16.1,16.15,16.25,15.75,16.15,16.15,16.0,20549708,328773871.2,10307,6018510,29.29,0.31055900621115295,Slight or No change
GMRINFRA,EQ,2018-11-27,16.15,16.15,16.45,15.95,16.4,16.4,16.25,17919934,291287183.2,8459,4697762,26.22,1.5479876160990669,Positive
GMRINFRA,EQ,2018-11-28,16.4,16.4,16.5,15.9,16.05,16.0,16.11,19549789,314917506.15,7347,4607896,23.57,-2.4390243902438935,Negative
GMRINFRA,EQ,2018-11-29,16.0,16.15,16.3,15.85,15.95,16.0,16.03,25973292,416356517.8,9399,6652277,25.61,0.0,Slight or No change
GMRINFRA,EQ,2018-11-30,16.0,16.05,16.2,15.9,16.2,16.1,16.07,12399604,199234380.5,6443,4683360,37.77,0.6250000000000089,Slight positive
GMRINFRA,EQ,2018-12-03,16.1,16.2,16.55,16.0,16.4,16.4,16.26,13507202,219674903.75,5120,4391214,32.51,1.8633540372670732,Positive
GMRINFRA,EQ,2018-12-04,16.4,16.35,16.4,16.0,16.1,16.1,16.17,8037366,129998799.0,4299,1809285,22.51,-1.8292682926829062,Negative
GMRINFRA,EQ,2018-12-05,16.1,16.05,16.05,15.45,15.6,15.55,15.7,15765618,247539575.85,9245,5009968,31.78,-3.4161490683229823,Among top losers
GMRINFRA,EQ,2018-12-06,15.55,15.6,15.65,15.1,15.2,15.45,15.37,28591828,439448740.6,12388,9704347,33.94,-0.6430868167202619,Slight negative
GMRINFRA,EQ,2018-12-07,15.45,15.4,15.4,15.15,15.2,15.2,15.25,7977983,121674273.35,7219,1908708,23.92,-1.6181229773462813,Negative
GMRINFRA,EQ,2018-12-10,15.2,15.0,15.15,14.75,14.85,14.85,14.96,10499288,157089909.6,7632,4072030,38.78,-2.3026315789473673,Negative
GMRINFRA,EQ,2018-12-11,14.85,14.7,15.05,14.65,14.85,14.75,14.84,15530528,230443571.85,8314,4226022,27.21,-0.6734006734006703,Slight negative
GMRINFRA,EQ,2018-12-12,14.75,14.9,15.7,14.9,15.45,15.45,15.35,22295937,342336189.5,11435,5604058,25.13,4.745762711864399,Among top gainers
GMRINFRA,EQ,2018-12-13,15.45,15.5,15.65,15.35,15.5,15.5,15.5,14049952,217722162.55,9867,4311868,30.69,0.3236245954692629,Slight or No change
GMRINFRA,EQ,2018-12-14,15.5,15.4,15.8,15.3,15.7,15.75,15.62,11443829,178750493.2,5279,2997659,26.19,1.6129032258064502,Positive
GMRINFRA,EQ,2018-12-17,15.75,15.7,15.8,15.6,15.65,15.7,15.69,4502068,70645626.8,2926,1128744,25.07,-0.31746031746032743,Slight or No change
GMRINFRA,EQ,2018-12-18,15.7,15.6,15.85,15.6,15.65,15.7,15.71,6228576,97861520.15,3362,1465904,23.54,0.0,Slight or No change
GMRINFRA,EQ,2018-12-19,15.7,15.75,16.65,15.65,16.4,16.45,16.22,23900402,387723902.15,11604,6906298,28.9,4.777070063694278,Among top gainers
GMRINFRA,EQ,2018-12-20,16.45,16.35,16.55,16.25,16.4,16.4,16.39,7668914,125723219.15,4437,1971409,25.71,-0.3039513677811634,Slight or No change
GMRINFRA,EQ,2018-12-21,16.4,16.5,16.65,15.85,15.85,15.9,16.14,12192790,196775983.35,6582,3847249,31.55,-3.0487804878048697,Among top losers
GMRINFRA,EQ,2018-12-24,15.9,15.95,15.95,15.45,15.8,15.75,15.72,9997982,157159014.5,6219,1650497,16.51,-0.9433962264150941,Slight negative
GMRINFRA,EQ,2018-12-26,15.75,15.75,16.3,15.45,16.15,16.2,15.94,19133761,305038162.1,13071,4318487,22.57,2.857142857142847,Positive
GMRINFRA,EQ,2018-12-27,16.2,16.3,16.55,15.85,16.0,15.95,16.19,15758928,255088898.35,8952,4546284,28.85,-1.5432098765432056,Negative
GMRINFRA,EQ,2018-12-28,15.95,16.05,16.4,16.05,16.2,16.25,16.23,6962303,113010453.35,3670,1721760,24.73,1.8808777429467183,Positive
GMRINFRA,EQ,2018-12-31,16.25,16.25,16.5,16.2,16.45,16.4,16.37,11417461,186928797.15,4500,2270793,19.89,0.9230769230769154,Slight positive
GMRINFRA,EQ,2019-01-01,16.4,16.5,16.55,16.25,16.4,16.4,16.39,5340382,87518560.85,2806,1357242,25.41,0.0,Slight or No change
GMRINFRA,EQ,2019-01-02,16.4,16.4,16.45,15.85,16.0,15.95,16.08,9110731,146520623.75,4894,2199354,24.14,-2.7439024390243816,Negative
GMRINFRA,EQ,2019-01-03,15.95,15.95,16.1,15.6,15.65,15.65,15.81,11069953,174964641.85,7589,2262048,20.43,-1.8808777429467072,Negative
GMRINFRA,EQ,2019-01-04,15.65,15.7,15.95,15.4,15.85,15.85,15.68,10132029,158849401.85,6652,2261002,22.32,1.2779552715654896,Positive
GMRINFRA,EQ,2019-01-07,15.85,16.0,16.15,15.7,15.85,15.85,15.94,6373303,101558745.55,4046,1405159,22.05,0.0,Slight or No change
GMRINFRA,EQ,2019-01-08,15.85,15.95,16.15,15.8,16.1,16.05,16.01,8130120,130153290.05,5369,2083919,25.63,1.2618296529968598,Positive
GMRINFRA,EQ,2019-01-09,16.05,16.1,17.0,16.1,16.9,16.85,16.6,35168601,583897267.95,20685,9624352,27.37,4.984423676012462,Among top gainers
GMRINFRA,EQ,2019-01-10,16.85,16.9,17.25,16.6,16.65,16.75,16.92,22063352,373257584.45,16011,5493408,24.9,-0.5934718100890302,Slight negative
GMRINFRA,EQ,2019-01-11,16.75,16.75,16.9,16.5,16.6,16.7,16.69,10788251,180080803.2,5966,1434184,13.29,-0.29850746268657025,Slight or No change
GMRINFRA,EQ,2019-01-14,16.7,16.6,16.6,16.35,16.45,16.4,16.44,5659958,93062680.15,4849,1134149,20.04,-1.7964071856287456,Negative
GMRINFRA,EQ,2019-01-15,16.4,16.5,16.65,16.35,16.5,16.5,16.48,7924206,130569795.25,3809,1366504,17.24,0.6097560975609762,Slight positive
GMRINFRA,EQ,2019-01-16,16.5,16.55,16.7,16.45,16.5,16.55,16.6,5551145,92148324.1,2589,1284829,23.15,0.3030303030303161,Slight or No change
GMRINFRA,EQ,2019-01-17,16.55,16.6,16.7,16.25,16.35,16.35,16.43,6546972,107546398.05,4068,1698406,25.94,-1.2084592145015116,Negative
GMRINFRA,EQ,2019-01-18,16.35,16.4,16.5,16.1,16.25,16.25,16.3,11481087,187106016.35,5170,2270192,19.77,-0.6116207951070374,Slight negative
GMRINFRA,EQ,2019-01-21,16.25,16.35,16.35,16.0,16.05,16.05,16.14,5651419,91241888.85,3382,1419896,25.12,-1.2307692307692242,Negative
GMRINFRA,EQ,2019-01-22,16.05,16.1,16.25,15.85,16.15,16.15,16.03,7922933,127013900.8,6157,2653775,33.49,0.6230529595015355,Slight positive
GMRINFRA,EQ,2019-01-23,16.15,16.2,16.45,16.0,16.25,16.15,16.23,10288798,167017831.25,7212,2335897,22.7,0.0,Slight or No change
GMRINFRA,EQ,2019-01-24,16.15,16.15,16.25,15.85,15.85,15.95,16.0,6695516,107138312.95,7469,1718841,25.67,-1.238390092879249,Negative
GMRINFRA,EQ,2019-01-25,15.95,16.0,16.1,15.6,15.7,15.65,15.82,9927876,157066294.9,5271,4542506,45.76,-1.8808777429467072,Negative
GMRINFRA,EQ,2019-01-28,15.65,15.65,15.7,15.0,15.4,15.4,15.32,21369201,327474888.3,7141,8408172,39.35,-1.5974440894568676,Negative
GMRINFRA,EQ,2019-01-29,15.4,15.25,15.75,15.25,15.7,15.55,15.52,12168233,188897152.9,8227,3298674,27.11,0.9740259740259827,Slight positive
GMRINFRA,EQ,2019-01-30,15.55,15.55,15.7,15.3,15.55,15.55,15.51,17156388,266028101.0,5623,3496128,20.38,0.0,Slight or No change
GMRINFRA,EQ,2019-01-31,15.55,15.6,15.7,15.0,15.35,15.2,15.25,43741779,667148357.7,14326,15665926,35.81,-2.250803858520911,Negative
GMRINFRA,EQ,2019-02-01,15.2,15.35,15.6,15.0,15.0,15.05,15.3,20712433,316899646.85,6914,9096694,43.92,-0.9868421052631526,Slight negative
GMRINFRA,EQ,2019-02-04,15.05,15.05,15.1,14.65,14.95,15.0,14.85,24877435,369402292.2,8896,11197563,45.01,-0.33222591362126463,Slight or No change
GMRINFRA,EQ,2019-02-05,15.0,15.05,15.35,12.95,15.2,14.75,14.42,82268889,1186026420.05,20866,48362599,58.79,-1.6666666666666718,Negative
GMRINFRA,EQ,2019-02-06,14.75,15.0,15.5,14.55,15.25,15.15,14.99,41626740,624027425.2,19507,11197923,26.9,2.7118644067796627,Positive
GMRINFRA,EQ,2019-02-07,15.15,15.05,15.4,15.0,15.25,15.2,15.18,12485377,189538592.65,5579,1734213,13.89,0.3300330033003229,Slight or No change
GMRINFRA,EQ,2019-02-08,15.2,15.15,15.3,14.85,14.9,14.95,15.02,10759687,161562604.9,4676,2113109,19.64,-1.6447368421052655,Negative
GMRINFRA,EQ,2019-02-11,14.95,14.9,14.95,14.05,14.8,14.8,14.43,29647326,427681578.25,15447,8009058,27.01,-1.0033444816053394,Negative
GMRINFRA,EQ,2019-02-12,14.8,14.7,15.15,14.45,14.7,14.7,14.77,31216569,460934301.55,10206,8840080,28.32,-0.6756756756756799,Slight negative
GMRINFRA,EQ,2019-02-13,14.7,14.75,14.85,14.2,14.8,14.6,14.54,26817307,389923608.75,7407,10415347,38.84,-0.6802721088435382,Slight negative
GMRINFRA,EQ,2019-02-14,14.6,14.4,15.0,14.15,14.9,14.8,14.56,30121759,438429095.5,15321,5925048,19.67,1.3698630136986356,Positive
GMRINFRA,EQ,2019-02-15,14.8,14.55,15.25,14.2,15.0,14.85,14.78,37106739,548523392.85,15175,9015169,24.3,0.33783783783782884,Slight or No change
GMRINFRA,EQ,2019-02-18,14.85,14.8,15.15,14.45,14.9,14.8,14.79,33906073,501369704.15,18078,7197233,21.23,-0.33670033670032407,Slight or No change
GMRINFRA,EQ,2019-02-19,14.8,14.85,15.85,14.8,15.55,15.6,15.47,32129171,497109763.25,16339,6466762,20.13,5.405405405405395,Among top gainers
GMRINFRA,EQ,2019-02-20,15.6,15.65,15.8,15.45,15.6,15.65,15.58,18744378,292062792.05,9562,6475620,34.55,0.3205128205128194,Slight or No change
GMRINFRA,EQ,2019-02-21,15.65,15.65,16.25,15.5,16.2,16.15,16.0,29707215,475406511.4,12146,8606872,28.97,3.194888178913735,Among top gainers
GMRINFRA,EQ,2019-02-22,16.15,16.15,16.65,16.05,16.45,16.45,16.41,25918676,425316902.9,9760,7244426,27.95,1.8575851393188847,Positive
GMRINFRA,EQ,2019-02-25,16.45,16.55,16.6,16.25,16.5,16.4,16.44,8701329,143057877.1,4438,1768879,20.33,-0.3039513677811634,Slight or No change
GMRINFRA,EQ,2019-02-26,16.4,16.3,16.4,15.9,16.3,16.25,16.17,17618104,284826218.35,7362,2555197,14.5,-0.9146341463414531,Slight negative
GMRINFRA,EQ,2019-02-27,16.25,16.6,16.65,15.95,16.15,16.2,16.32,23780217,388085949.5,10470,3351729,14.09,-0.3076923076923088,Slight or No change
GMRINFRA,EQ,2019-02-28,16.2,16.2,16.35,16.05,16.3,16.2,16.19,9977082,161491449.0,5548,2219675,22.25,0.0,Slight or No change
GMRINFRA,EQ,2019-03-01,16.2,16.25,16.7,16.25,16.55,16.65,16.51,16540787,273167129.65,6020,4382583,26.5,2.777777777777768,Positive
GMRINFRA,EQ,2019-03-05,16.65,16.55,17.05,16.4,17.0,17.0,16.87,21836673,368441917.3,7248,9231906,42.28,2.1021021021021102,Positive
GMRINFRA,EQ,2019-03-06,17.0,17.15,17.15,16.55,16.85,16.9,16.83,27943696,470331576.65,6881,15733347,56.3,-0.5882352941176561,Slight negative
GMRINFRA,EQ,2019-03-07,16.9,16.9,17.6,16.65,16.85,16.9,17.12,36968707,633005364.3,13694,17339356,46.9,0.0,Slight or No change
GMRINFRA,EQ,2019-03-08,16.9,16.85,17.05,16.7,16.85,16.85,16.84,8463138,142526494.85,5708,945067,11.17,-0.2958579881656598,Slight or No change
GMRINFRA,EQ,2019-03-11,16.85,16.95,17.25,16.9,17.2,17.2,17.1,9840669,168294626.1,6043,2218130,22.54,2.0771513353115667,Positive
GMRINFRA,EQ,2019-03-12,17.2,17.5,17.6,17.1,17.2,17.25,17.32,11855137,205355588.85,6579,2443644,20.61,0.29069767441860517,Slight or No change
GMRINFRA,EQ,2019-03-13,17.25,17.2,17.2,16.8,16.85,16.95,16.97,10933698,185573727.3,4462,1482310,13.56,-1.7391304347826098,Negative
GMRINFRA,EQ,2019-03-14,16.95,16.85,17.3,16.7,17.15,17.15,16.98,22677099,385053946.4,8303,5675278,25.03,1.179941002949847,Positive
GMRINFRA,EQ,2019-03-15,17.15,17.2,17.2,16.7,17.1,16.95,16.94,49225734,834127877.4,12977,22737494,46.19,-1.1661807580174877,Negative
GMRINFRA,EQ,2019-03-18,16.95,17.05,17.3,17.05,17.15,17.15,17.12,23982756,410549599.1,4175,15409872,64.25,1.179941002949847,Positive
GMRINFRA,EQ,2019-03-19,17.15,17.15,17.65,16.95,17.45,17.45,17.39,23401249,406970007.55,11191,5484800,23.44,1.7492711370262537,Positive
GMRINFRA,EQ,2019-03-20,17.45,17.45,17.55,16.9,16.95,17.0,17.09,28606799,488928124.75,13860,9083096,31.75,-2.5787965616045794,Negative
GMRINFRA,EQ,2019-03-22,17.0,17.1,17.55,17.05,17.4,17.4,17.32,32892318,569739598.7,19534,9979889,30.34,2.35294117647058,Positive
GMRINFRA,EQ,2019-03-25,17.4,17.15,17.55,16.95,17.1,17.1,17.23,33525604,577652785.3,28141,7528815,22.46,-1.724137931034464,Negative
GMRINFRA,EQ,2019-03-26,17.1,17.1,19.8,17.1,19.75,19.45,18.7,124907761,2336246645.1,57336,17223420,13.79,13.742690058479523,Bear drop
GMRINFRA,EQ,2019-03-27,19.45,21.35,21.35,19.25,19.7,19.5,19.86,139209815,2764361326.5,72947,14232457,10.22,0.25706940874037354,Slight or No change
GMRINFRA,EQ,2019-03-28,19.5,19.7,20.45,19.4,20.1,20.0,19.85,53479398,1061812220.05,35857,12507303,23.39,2.564102564102555,Positive
GMRINFRA,EQ,2019-03-29,20.0,20.15,20.4,19.6,19.65,19.8,19.97,47989389,958478413.3,32476,14982983,31.22,-1.0000000000000009,Negative
GMRINFRA,EQ,2019-04-01,19.8,19.55,19.9,19.35,19.6,19.5,19.6,24390698,477944220.6,12864,8612197,35.31,-1.5151515151515138,Negative
GMRINFRA,EQ,2019-04-02,19.5,19.55,19.95,19.25,19.35,19.35,19.51,22312647,435390893.0,12085,6461215,28.96,-0.7692307692307665,Slight negative
GMRINFRA,EQ,2019-04-03,19.35,19.35,19.4,18.5,18.6,18.6,18.85,35634325,671670951.4,22217,10840417,30.42,-3.875968992248058,Among top losers
GMRINFRA,EQ,2019-04-04,18.6,18.65,19.35,18.5,19.1,19.05,18.88,24638561,465115369.0,15631,5431434,22.04,2.4193548387096753,Positive
GMRINFRA,EQ,2019-04-05,19.05,19.1,19.15,18.6,18.9,18.75,18.8,11387934,214145627.4,11766,2098421,18.43,-1.5748031496063075,Negative
GMRINFRA,EQ,2019-04-08,18.75,18.75,19.05,18.05,18.35,18.25,18.46,14303697,264010815.2,8236,2721495,19.03,-2.6666666666666616,Negative
GMRINFRA,EQ,2019-04-09,18.25,18.4,18.9,18.1,18.85,18.8,18.54,17154381,317966635.9,16331,2864210,16.7,3.013698630136985,Among top gainers
GMRINFRA,EQ,2019-04-10,18.8,18.8,18.9,18.1,18.6,18.45,18.55,15561966,288600998.05,10026,4395452,28.24,-1.8617021276595813,Negative
GMRINFRA,EQ,2019-04-11,18.45,18.6,19.35,18.55,18.75,18.7,18.84,26719459,503470020.8,17563,3780473,14.15,1.3550135501354976,Positive
GMRINFRA,EQ,2019-04-12,18.7,18.7,18.85,18.35,18.7,18.65,18.6,14551492,270671302.9,7926,4356308,29.94,-0.2673796791443861,Slight or No change
GMRINFRA,EQ,2019-04-15,18.65,18.65,18.95,18.5,18.55,18.6,18.72,8626458,161460785.8,7239,2309204,26.77,-0.2680965147452974,Slight or No change
GMRINFRA,EQ,2019-04-16,18.6,18.6,18.8,18.4,18.55,18.55,18.58,9689072,180048876.4,6541,1808577,18.67,-0.26881720430107503,Slight or No change
GMRINFRA,EQ,2019-04-18,18.55,18.55,18.65,18.0,18.3,18.35,18.28,15684926,286700888.75,7348,4689930,29.9,-1.0781671159029615,Negative
GMRINFRA,EQ,2019-04-22,18.35,18.3,18.3,17.75,17.8,17.8,17.98,10784248,193947719.6,7266,2622170,24.31,-2.997275204359673,Negative
GMRINFRA,EQ,2019-04-23,17.8,17.95,18.0,17.3,17.5,17.4,17.64,20702021,365198102.55,8722,7611920,36.77,-2.2471910112359716,Negative
GMRINFRA,EQ,2019-04-24,17.4,17.6,17.7,17.35,17.4,17.4,17.48,14177837,247898165.5,7601,3788622,26.72,0.0,Slight or No change
GMRINFRA,EQ,2019-04-25,17.4,17.5,17.75,16.95,17.05,17.05,17.3,22816769,394736363.7,10148,7690741,33.71,-2.011494252873547,Negative
GMRINFRA,EQ,2019-04-26,17.05,17.15,17.2,16.8,17.0,16.95,17.01,14425204,245340063.1,6308,5342179,37.03,-0.5865102639296293,Slight negative
GMRINFRA,EQ,2019-04-30,16.95,17.05,17.1,16.45,16.6,16.65,16.65,8603058,143271677.4,4949,2281463,26.52,-1.7699115044247815,Negative
GMRINFRA,EQ,2019-05-02,16.65,16.6,16.95,16.55,16.8,16.75,16.74,10507102,175933890.1,4385,2647582,25.2,0.6006006006006093,Slight positive
GMRINFRA,EQ,2019-05-03,16.75,16.55,16.9,16.45,16.55,16.5,16.67,11471376,191204556.4,7095,2690333,23.45,-1.4925373134328401,Negative
GMRINFRA,EQ,2019-05-06,16.5,16.45,16.6,16.25,16.4,16.4,16.43,6195624,101822755.4,3509,1623683,26.21,-0.60606060606061,Slight negative
GMRINFRA,EQ,2019-05-07,16.4,16.5,16.85,15.8,16.1,16.0,16.32,15954295,260340687.3,5815,5676609,35.58,-2.4390243902438935,Negative
GMRINFRA,EQ,2019-05-08,16.0,16.0,16.15,15.7,15.9,15.85,15.93,9537037,151898215.9,4605,2012032,21.1,-0.9375000000000022,Slight negative
GMRINFRA,EQ,2019-05-09,15.85,15.85,16.25,15.65,16.0,16.05,15.95,9317526,148600851.5,4191,3356754,36.03,1.2618296529968598,Positive
GMRINFRA,EQ,2019-05-10,16.05,16.0,16.3,15.85,16.0,16.1,16.1,7705137,124014438.6,3967,1768866,22.96,0.31152647975078995,Slight or No change
GMRINFRA,EQ,2019-05-13,16.1,16.1,16.1,15.15,15.3,15.3,15.6,11409435,178008565.3,5108,2176806,19.08,-4.968944099378891,Among top losers
